5.538692,1
6.076882,5
6.567696,3
7.10588,7
7.645839,1
7.922008,2
8.187278,3
8.470117,4
8.770722,7
9.00487,6
9.319562,5
9.568067,4
9.829791,1
10.16277,3
10.38648,5
10.90017,1
11.17402,3
11.43908,5
12.03672,7
12.2909,6
12.57662,5
12.80828,4
13.09342,3
13.37505,2
13.50759,2
13.65669,2
13.93832,4
14.20913,5
14.62963,1
14.76544,3
15.04719,5
15.31255,6
15.5611,4
15.82678,6
16.09189,4
16.35691,2
16.65632,3
16.82278,3
16.96088,3
17.20912,4
17.49086,5
17.75596,4
18.02092,7
18.13686,6
18.43542,5
18.80023,1
18.80023,3
20.46805,7
20.60565,3
21.0068,3
21.0068,5
21.75026,2
21.8857,6
22.12598,3
22.22538,4
22.49155,1
22.82261,3
22.84373,5
23.2226,2
23.2226,6
23.86132,7
23.97715,4
24.32051,6
24.42785,3
24.69384,4
25.13057,1
25.13057,3
25.15383,5
25.68418,6
26.23692,7
26.23692,4
26.47034,4
26.49455,7
26.76649,3
26.76649,6
27.00692,3
27.02938,6
27.29445,5
27.56744,1
27.88498,4
27.99504,3
28.12758,4
28.22698,3
28.34673,6
28.62841,2
28.90031,7
29.03485,3
29.16739,7
29.31665,3
29.44903,6
29.74723,1
30.06269,5
30.18013,3
30.31266,5
30.42863,3
30.5654,7
30.88635,2
31.1464,4
31.24995,1
31.38254,4
31.49844,1
31.68066,5
31.78014,3
31.96262,5
32.04512,3
32.20186,7
32.50006,1
32.78183,5
32.89807,3
33.04759,5
33.1836,3
33.31614,1
33.5812,3
33.83011,7
34.40997,3
35.01625,5
35.25168,5
35.48359,6
36.02229,0
36.02229,3
36.60172,7
36.8555,3
37.13918,6
37.25865,2
37.3746,6
37.49055,2
37.64436,5
37.779,3
37.94469,4
38.17853,1
38.21166,5
38.77505,7
38.85776,2
39.007,7
39.12283,2
39.28849,6
39.52063,3
39.83567,5
40.42583,0
40.42583,4
40.98719,6
41.09654,1
41.23174,6
41.34817,1
41.48024,5
41.59639,2
41.72874,7
41.89441,3
42.01039,6
42.27912,1
42.58379,5
42.67613,2
42.84181,5
42.94163,2
43.07545,6
43.20824,3
43.34067,6
43.45642,3
43.62208,7
43.75462,1
43.90372,5
44.03732,2
44.18642,6
44.46806,3
44.73939,3
44.75808,0
45.05628,2
45.2906,7
45.42382,3
45.53909,6
45.70056,1
45.81936,5
45.9358,2
46.06833,7
46.21743,3
46.3998,0
46.3998,3
46.68324,7
46.98924,5
47.09169,1
47.22457,6
47.3438,1
47.49356,5
47.626,3
47.74142,7
47.87393,2
48.02348,5
48.139,3
48.28828,6
48.38778,1
48.60286,7
48.86812,3
49.10142,0
49.1183,3
49.4165,7
49.68196,5
49.80136,1
49.93458,6
50.08299,3
50.19912,4
50.33149,2
50.46403,5
50.61313,3
50.74609,6
51.0448,1
51.32424,0
51.42364,2
51.5893,7
51.72232,3
51.85437,6
51.9869,1
52.10646,5
52.23901,2
52.40808,7
52.52404,3
52.67314,6
52.83881,1
52.93057,5
53.17907,2
53.51044,3
53.54018,0
54.07032,7
54.20472,1
54.33073,5
54.46371,3
54.5965,6
54.72878,1
54.86131,4
55.01043,2
55.12637,5
55.25892,3
55.37981,6
55.66167,7
55.8072,1
55.93983,5
56.05606,2
56.22379,4
56.33908,3
56.47147,6
56.62071,1
56.73654,5
56.88647,3
57.03542,4
57.15106,1
57.3035,5
57.3214,1
57.88181,1
57.88181,3
58.40639,7
58.5147,1
58.65141,5
58.78674,3
58.90292,6
59.05515,1
59.17112,4
59.30659,2
59.43913,5
59.57166,3
59.71673,6
59.99836,1
60.1309,7
60.3297,3
60.42921,5
60.5956,1
60.7447,7
60.8938,3
61.02681,5
61.15894,1
61.40736,7
61.5896,3
61.70733,5
61.83361,1
61.98707,7
62.2392,1
62.25889,0
62.50739,3
62.70998,7
62.86362,1
62.99636,5
63.14526,2
63.3275,6
63.62576,5
63.90733,4
64.02995,1
64.42834,3
64.42834,5
64.68941,6
64.81259,2
64.9448,5
65.07733,3
65.22649,4
65.35898,1
65.50962,7
65.78072,3
66.09902,1
66.09902,5
66.59512,7
66.61687,3
67.14701,0
67.25303,1
67.43549,7
67.53466,3
67.68376,5
67.94883,2
68.23883,6
68.40028,3
68.73924,5
68.87177,1
69.00671,4
69.14002,3
69.27255,5
69.40524,2
69.53762,6
69.67312,3
69.82188,5
69.97075,1
70.10799,4
70.25738,2
70.40612,5
70.5391,3
70.81682,3
70.81682,5
71.17209,3
71.24129,1
72.08619,7
72.5671,2
73.03385,3
73.03385,6
73.4253,4
74.22053,7
74.75211,5
75.23278,6
75.25738,1
75.62185,4
76.33909,7
76.44524,2
76.91277,6
77.39256,3
77.39256,5
78.0427,7
78.62769,1
78.89455,1
79.16455,3
79.48058,3
79.74565,1
79.97758,3
80.26238,7
80.51035,5
80.75885,1
81.00735,3
81.29961,7
81.56129,5
81.89262,2
82.13738,4
82.3782,6
82.66138,4
82.96004,2
83.22479,4
83.47913,6
83.73995,4
84.02644,1
84.13326,3
84.26572,5
84.43137,7
84.58301,1
84.71546,3
84.85175,5
85.02017,7
85.1694,1
85.31803,3
85.45098,5
85.59966,7
85.74877,1
85.93857,3
86.0214,5
86.15393,7
86.78357,1
87.31764,3
87.56738,3
87.8706,5
88.40279,0
88.40279,1
88.96411,3
89.20328,3
89.4893,5
89.74552,5
90.04659,7
90.6096,1
90.82535,1
91.13609,3
91.40115,3
91.66622,5
91.93875,7
92.07939,3
92.19535,7
92.79183,1
92.79183,5
93.32532,6
93.46456,2
93.58382,6
93.69976,2
93.83229,4
93.98139,3
94.09745,4
94.26304,3
94.38293,4
94.91634,5
95.03866,1
95.18775,5
95.28716,1
95.45286,7
95.58035,3
95.69632,7
95.84541,3
96.01138,5
96.29736,1
96.5634,7
96.71312,3
96.97819,5
97.37948,6
97.39844,1
98.09773,5
98.23597,3
98.5176,7
98.73463,2
98.81972,7
98.96824,2
99.05127,7
99.3328,6
99.6512,4
99.87081,5
100.0097,1
100.1429,5
100.2702,1
100.4196,4
100.552,3
100.7,5
100.8346,2
100.9614,6
101.1305,3
101.2467,4
101.5446,1
101.5446,5
102.0499,4
102.1825,2
102.315,4
102.471,2
102.5871,5
102.7195,3
102.8358,5
102.968,3
103.1171,6
103.3821,1
103.6655,7
103.8147,2
103.914,7
104.0313,2
104.1807,6
104.2998,3
104.4333,6
104.5516,3
104.7129,5
104.8454,1
104.9779,4
105.0948,3
105.2596,5
105.4087,1
105.7234,7
106.4028,0
106.4343,1
106.9624,3
106.9624,7
107.2156,5
107.381,2
107.4969,6
107.779,3
108.0602,1
108.0602,5
108.5961,7
108.6244,3
109.1454,6
109.2705,2
109.4066,4
109.5391,3
109.6882,4
110.2349,0
110.2727,1
110.8067,7
110.9558,3
111.0553,6
111.1881,2
111.3041,5
111.4693,4
111.5882,7
111.7327,3
111.8851,6
112.1339,2
112.42,5
112.5402,3
112.6951,4
112.8238,3
112.9352,5
113.1005,1
113.217,6
113.3494,3
113.4824,7
113.5975,2
113.7325,6
113.8791,3
114.0282,4
114.1774,1
114.573,0
114.573,1
114.8842,7
114.9096,3
115.4917,5
115.5751,2
115.7577,6
115.9066,3
116.0224,5
116.1927,1
116.3091,4
116.5406,3
116.796,7
116.9191,2
117.0695,6
117.1852,2
117.32,5
117.4857,3
117.6182,4
117.7507,1
117.8998,3
118.0329,2
118.1676,5
118.3333,3
118.4485,6
118.697,1
118.9508,1
118.9508,3
118.9978,5
118.9978,7
119.5279,6
119.6151,3
119.7576,4
119.9237,2
120.026,5
120.1786,3
120.2946,6
120.4273,1
120.5613,4
120.7303,3
120.8464,5
121.1317,7
121.1317,2
121.3851,6
121.6331,5
121.784,3
121.9002,4
122.0173,1
122.1664,5
122.2993,3
