6.422833,1
7.473151,3
8.434028,5
9.400001,7
10.39943,1
11.39343,2
12.35431,3
13.36494,4
14.35908,7
15.31983,6
16.28177,5
17.29215,4
18.30277,1
19.31346,3
19.76059,3
20.29088,2
20.83742,3
20.83742,2
21.30197,4
21.81892,5
21.81892,4
22.26622,6
22.73009,7
22.74666,6
23.26023,1
23.74076,3
23.74076,2
24.25199,1
24.79949,2
25.27991,3
25.79348,4
26.20765,7
26.73875,5
27.21964,1
27.45144,1
27.68375,1
28.19693,1
28.42887,3
28.67789,5
29.17773,7
29.39279,5
29.6911,3
30.20448,2
30.43642,4
30.70148,6
31.1986,6
31.43814,4
31.63695,2
32.13394,1
32.38276,1
32.63416,3
33.13124,3
33.3799,3
33.62816,5
34.11085,1
34.32592,2
34.59113,3
34.83337,4
35.09848,7
35.64513,6
36.109,1
36.3575,2
36.61369,3
37.11069,7
37.34262,6
37.55881,5
38.07377,5
38.3057,4
38.55463,3
39.05145,3
39.29971,2
39.54827,1
40.0452,1
40.26067,1
40.4925,3
41.0392,3
41.27114,3
41.51038,5
42.00737,1
42.22274,3
42.4878,5
42.80257,7
43.00149,6
43.23331,4
43.48181,2
43.71384,4
43.97881,1
44.22321,3
44.47187,1
44.7533,3
45.01837,3
45.25043,5
45.53194,3
45.7473,5
45.97924,5
46.21402,7
46.46252,5
46.67789,7
46.95952,7
47.20815,1
47.48965,7
47.72158,1
47.95352,1
48.20202,3
48.46709,1
48.70751,3
48.93944,3
49.18794,5
49.43644,3
49.67086,5
49.91936,2
50.18456,2
50.43292,2
50.68142,2
50.93006,1
51.29452,2
51.64243,3
51.90749,1
52.13984,2
52.39151,3
53.02104,3
53.20353,4
53.43521,5
53.93221,5
54.13101,6
54.37951,7
54.85994,7
55.09188,6
55.34038,5
55.88915,1
56.12108,1
56.40309,3
56.63465,3
56.89978,5
57.13345,5
57.39845,7
57.59725,7
57.81785,1
58.08292,2
58.34065,3
58.53933,4
58.78782,7
59.01975,6
59.23732,5
59.50274,4
59.81758,3
59.81758,5
61.76314,1
63.7882,1
63.7882,5
65.21543,7
65.69743,3
65.71577,7
66.7429,2
66.9914,4
67.20677,6
67.43871,4
67.73714,1
67.95673,3
68.20493,5
68.43686,7
68.70192,5
68.9343,3
69.16623,1
69.44786,3
69.71293,1
69.96144,3
70.16022,5
70.44186,3
70.69049,5
70.92229,1
71.17687,7
71.40881,3
71.65731,5
71.95551,1
72.15438,7
72.38625,3
72.61818,5
72.88333,2
73.18165,5
73.41338,3
73.66266,5
73.9281,3
74.15966,6
74.40816,3
74.64009,5
74.85546,2
75.13732,4
75.38559,1
75.63409,5
75.84946,3
76.09035,7
76.32211,1
76.55404,6
76.80275,2
77.10074,5
77.34924,3
77.58131,6
77.8131,2
78.0285,7
78.33085,1
78.54621,5
78.80048,2
79.08211,6
79.29787,3
79.56258,5
79.77815,1
80.00984,7
80.25834,1
80.5071,5
80.74699,3
81.01203,6
81.24397,2
81.50903,5
81.74097,3
82.0226,2
82.26795,6
82.51645,3
82.74838,4
83.02164,1
83.27046,5
83.50208,2
84.33202,7
84.56442,7
84.99469,3
85.50826,6
86.24238,5
86.49052,5
86.98746,1
87.50103,3
87.71831,3
87.96758,2
88.46835,3
88.66715,3
88.91217,4
89.44464,3
89.66,3
89.89194,4
90.14044,4
90.38894,5
90.58775,5
90.84065,6
91.42049,1
91.61929,3
91.86782,5
92.13303,7
92.43133,7
92.65019,5
92.88253,3
93.1308,1
93.39277,1
93.67441,3
93.90634,5
94.13828,7
94.42213,7
94.6375,5
94.90257,3
95.15108,1
95.3832,1
95.63151,3
95.89657,5
96.11211,7
96.36051,7
96.59238,5
96.84087,3
97.08937,1
97.33854,1
97.57052,1
97.81902,3
98.06995,3
98.31844,5
98.58351,7
98.8158,5
99.08051,7
99.32901,2
99.57751,4
99.82601,2
100.0579,4
100.4226,4
100.6378,6
100.8697,4
101.0685,6
101.2673,6
101.5325,4
101.7643,6
102.0294,4
102.2779,4
102.5268,2
102.7915,4
103.0407,2
103.2735,2
103.5212,2
103.7697,4
104.0016,4
104.2501,6
104.482,6
104.7305,4
104.9293,4
105.211,1
105.443,3
105.6748,5
105.9233,7
106.205,1
106.4369,1
106.7021,3
106.9505,3
107.249,1
107.5035,5
107.7023,1
107.9508,5
108.2159,3
108.3319,7
108.4809,3
108.7631,5
108.978,3
109.2272,7
109.4418,1
109.6738,5
109.9057,3
110.1874,4
110.353,3
110.4358,4
110.6843,2
110.9328,5
111.1815,3
111.4298,6
111.6783,1
111.8771,7
112.1426,2
112.2829,7
112.3823,2
112.6474,6
112.8793,3
113.1278,4
113.3929,1
113.6248,5
113.8568,2
114.155,6
114.2875,3
114.3869,6
114.5367,3
114.6527,6
114.8846,2
115.132,5
115.132,2
115.3804,3
115.6289,4
115.8608,1
116.1093,3
116.1093,6
116.3685,3
116.6004,5
116.8159,2
117.1162,7
117.1162,4
117.3649,3
117.5968,5
117.8122,3
118.0607,6
118.0773,1
118.3092,3
118.5746,5
118.8228,2
119.0992,4
119.2151,3
119.3311,4
119.4471,3
119.563,5
119.679,3
119.8115,5
119.9109,3
120.0435,6
120.1926,3
120.292,6
120.4079,3
120.557,7
120.6564,3
120.789,7
120.8884,3
121.0257,5
121.142,3
121.2606,5
121.3766,3
121.4925,4
121.625,3
121.741,4
121.857,3
122.0061,6
122.1552,3
122.2711,6
122.3871,3
122.4865,4
122.6025,3
122.7517,4
122.8675,3
123.0166,3
123.0166,5
127,8
