1.891643,0
2.296282,0
2.69631,0
3.06391,1
3.398079,3
3.768162,5
4.150998,7
4.499975,5
4.833938,3
5.217813,1
5.650156,0
6.038824,1
6.398015,3
6.765398,5
7.149004,5
7.547953,7
7.912963,5
8.27985,3
8.729214,0
9.096752,1
10.14271,0
10.54939,5
11.51259,3
11.69696,0
12.11337,1
12.98071,5
13.16574,0
13.49849,7
14.17994,5
14.56429,3
14.73249,0
15.13806,1
15.45531,3
15.79175,5
16.14244,7
16.47413,5
16.84132,3
17.24053,1
17.64083,2
17.97458,4
18.39165,6
18.74257,4
19.12508,2
19.52896,0
19.94536,0
20.69468,0
21.02711,1
21.38449,3
21.74943,5
22.11612,7
22.46761,5
22.84884,3
23.19908,1
23.66355,6
23.96557,4
24.34865,2
24.70349,1
25.1176,3
25.48393,5
25.88247,7
26.29921,0
26.66886,7
26.83759,6
27.02151,5
27.19017,4
27.34109,3
27.509,2
27.72756,1
28.11014,0
28.74164,0
29.65272,0
30.21941,0
30.75353,0
31.15303,0
31.50333,1
31.88649,3
32.31169,5
32.67798,7
33.02602,2
33.3933,4
33.77609,6
34.07476,0
34.49084,1
34.85695,3
35.27517,5
35.69103,7
36.00789,2
36.37594,4
36.71234,6
37.15364,0
37.48728,1
37.85307,3
38.23698,5
38.6045,7
39.00543,2
39.40508,4
39.75321,6
40.13783,0
40.52077,1
40.90233,3
41.23635,5
41.62073,7
41.97297,2
42.35398,4
42.72049,6
43.08688,0
43.48597,1
43.88585,3
44.26833,5
44.66682,7
44.98526,2
45.33639,4
45.71772,6
46.18405,0
46.55025,1
46.94966,3
47.33325,5
47.73377,7
48.08443,2
48.44984,4
48.81746,6
49.17141,0
49.5536,1
49.93772,2
50.27193,3
50.67089,4
51.03779,5
51.40504,6
51.77391,7
52.15823,7
52.55816,1
52.92436,5
53.28952,3
53.63687,1
53.63687,7
54.48579,0
55.05203,5
55.06867,3
55.26784,1
55.26784,7
55.93242,3
55.93242,5
56.69797,0
57.39696,1
57.39696,5
58.14687,3
58.14687,7
58.91125,2
58.91125,6
59.60832,0
59.99371,1
60.37708,3
60.75907,5
61.15894,7
61.49747,2
61.89534,4
62.26177,6
62.69237,1
63.05809,3
63.45811,5
63.82569,7
64.17753,0
64.54535,7
64.88188,5
65.26547,3
65.69942,1
66.06486,0
66.43646,1
66.83828,1
67.22278,0
67.59432,1
67.96292,0
68.29627,1
68.67802,0
69.07853,5
69.39582,3
69.77864,1
70.16197,0
70.54569,1
70.93121,0
71.29781,1
71.64986,0
72.48158,5
72.50125,1
73.21431,7
73.23434,3
73.93275,5
73.95302,1
74.68217,0
75.41449,1
76.16242,3
76.8946,5
77.66032,7
78.44022,0
79.13876,2
79.9538,4
80.70461,6
81.41891,1
82.16749,5
82.56807,3
82.9173,7
83.88061,0
84.2974,1
84.64926,3
85.01573,5
85.39878,7
85.76727,5
86.1012,3
86.46763,1
86.71008,0
87.14449,1
87.56092,3
87.94379,5
88.32468,7
