2.293761,0
3.882413,0
5.385699,0
6.954793,0
8.500867,1
9.197059,3
10.0702,5
10.77085,7
11.51279,2
12.31142,4
12.6663,6
14.25354,0
14.99218,0
15.76219,0
16.50154,0
17.27044,1
17.69412,3
18.09816,5
18.45086,7
18.80347,0
19.19827,2
19.55183,4
19.95937,6
20.31618,0
20.70291,1
21.09111,3
21.5094,5
21.89489,0
22.25341,1
22.63911,7
23.05713,5
23.3933,0
23.7556,2
24.17278,6
24.55885,4
24.94925,0
25.33915,1
25.69057,5
26.09388,3
26.44789,0
26.8276,1
27.59415,1
27.94974,0
28.35317,3
29.10538,3
29.49973,0
29.86654,5
30.65094,5
31.01176,0
31.41309,7
32.13153,7
32.46822,0
32.95035,5
32.973,1
33.66925,5
33.69222,1
34.08008,0
34.46606,3
34.48933,7
35.25359,3
35.25359,7
35.57057,0
36.04182,2
36.04182,6
36.76016,2
36.76016,6
37.1549,0
37.18015,1
37.18015,4
37.52807,1
37.55521,0
37.55521,4
38.67635,0
39.09577,1
39.79677,3
40.20014,0
40.55307,5
41.35883,7
41.7449,0
42.09791,5
42.8549,3
43.20699,0
43.67061,1
44.40203,1
44.80568,0
45.20989,2
45.96262,2
46.29817,0
46.7187,4
47.50549,6
48.22085,7
48.65744,5
49.01894,3
50.86801,1
52.45419,0
52.85747,1
53.19598,3
53.6017,5
53.97316,0
54.35905,7
54.74392,5
55.10282,3
55.463,0
55.98195,1
56.70402,1
57.05607,0
57.37503,2
58.17638,2
58.57619,0
58.90842,3
59.64877,3
60.10297,0
60.44042,4
61.17468,4
61.59441,0
61.99685,5
62.74993,5
63.12605,0
63.49491,6
64.31734,6
64.70373,0
65.10552,7
65.7786,7
66.18089,0
66.65265,1
66.65265,7
67.36756,1
67.36756,7
67.75634,0
67.75634,1
67.75634,7
69.27537,0
70.77592,0
72.2939,0
72.71394,3
73.50945,5
73.82984,0
75.41423,1
75.7836,3
76.54428,5
77.29556,7
78.05611,5
78.82528,2
79.60427,2
80.39133,4
81.11297,4
81.50005,1
82.64095,3
83.42616,5
84.94677,7
86.42725,5
87.95542,1
89.50539,3
91.00597,5
92.55672,7
93.71019,1
94.50943,3
95.26487,1
96.36086,6
97.12216,4
97.90667,2
98.64758,1
99.50879,1
100.1638,3
100.9361,3
101.7262,5
102.4112,5
103.2494,7
104.0417,7
104.4674,1
104.4674,7
105.8997,1
106.7037,3
107.4703,1
107.8125,3
108.2142,5
108.649,7
109.4076,1
110.159,1
110.543,1
110.9027,3
111.2749,5
111.6646,7
112.0176,0
113.5741,0
115.1597,1
115.5035,3
115.8712,5
116.2566,7
116.6755,1
117.8658,1
118.2186,1
