13.1916,2
13.62518,3
14.023,2
14.86967,4
15.32009,1
15.73457,4
16.5979,2
17.03043,3
17.43058,2
18.31929,1
18.31929,4
19.163,1
19.163,4
20.04779,1
20.84375,0
21.72247,4
22.5529,0
23.46659,2
24.24765,0
25.14285,3
26.00458,0
26.88285,2
27.31531,3
27.76285,2
28.5596,4
29.01428,1
29.47831,3
30.30655,2
30.72068,3
31.16821,2
32.02229,1
32.02229,4
32.84269,2
32.84269,3
33.75611,2
34.13808,3
34.5724,1
35.45094,3
35.86509,2
36.29589,4
37.12885,3
37.57793,2
37.95911,3
38.90385,0
40.59469,2
41.04216,2
41.45612,3
41.85366,3
42.31861,2
42.69992,2
43.11462,3
43.59519,3
44.01173,1
44.44738,1
44.84634,4
45.26187,4
45.7243,1
46.12691,1
46.54129,4
46.95889,4
47.40641,2
47.85381,2
48.25163,3
48.68366,3
49.11534,2
49.57927,2
50.02674,3
50.42421,3
50.85986,1
51.29615,1
51.71045,4
52.07499,4
52.57215,0
52.57215,2
52.98692,3
53.43418,2
53.8318,3
54.30054,2
55.16311,3
56.00967,2
56.83988,3
57.74411,1
58.55618,4
59.43802,1
59.81932,4
60.28927,1
61.15876,2
61.15876,3
61.97649,2
61.97649,3
62.84664,2
62.84664,3
63.69931,2
63.69931,3
64.56087,1
64.56087,4
65.40103,1
65.40103,4
66.2744,1
66.2744,4
67.13246,1
67.13246,4
67.98872,2
68.43655,3
68.85215,2
69.69693,3
70.14555,2
70.57644,3
71.44311,1
71.82541,4
72.28017,1
73.14178,4
73.52705,1
73.99107,4
74.83613,2
75.26871,3
75.68418,2
76.14796,3
76.58003,1
76.99455,4
77.41328,1
77.84465,4
78.27753,2
78.70817,3
79.13929,2
79.55351,3
80.02028,1
80.38519,4
80.82632,1
81.25724,4
81.70537,2
82.55288,3
83.4498,1
84.29676,4
85.15887,2
86.02052,3
86.88887,1
87.27132,4
87.73769,1
88.1193,4
88.6027,1
89.41482,2
90.31342,3
91.0923,4
92.00355,4
92.84849,3
93.70975,2
94.56041,1
95.46066,1
95.85896,0
96.25814,4
96.73898,0
97.15894,1
97.57393,0
98.00495,4
98.38775,0
98.84446,1
99.27005,2
99.71949,3
100.1504,4
100.581,4
100.9804,3
101.413,2
101.8479,1
102.2661,1
102.7138,0
103.1483,4
103.5651,0
104.0033,1
104.4345,4
104.886,1
105.2673,4
105.7311,2
106.1625,0
106.5943,3
107.0101,0
107.4705,2
107.8523,3
108.2833,2
108.6973,3
109.1135,0
